File_Name,File_Description,Standard,Start_Date,End_Date,Missing_Value_Codes,File_Path
CRC_W_2022_gw-resistivity_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_gw-salinity_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_gw-salinity_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_gw-spec-cond_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_gw-spec-cond_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_gw-tds_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_gw-tds_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_gw-temperature_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_gw-temperature_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_gw-voltage-ext_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_gw-voltage-ext_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_gw-wl-below-surface_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_gw-wl-below-surface_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_soil-EC-10cm_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_soil-EC-10cm_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_soil-EC-30cm_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_soil-EC-30cm_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_soil-salinity-10cm_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_soil-salinity-10cm_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_soil-salinity-30cm_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_soil-salinity-30cm_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_soil-temp-10cm_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_soil-temp-10cm_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_soil-temp-30cm_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_soil-temp-30cm_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_soil-vwc-10cm_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_soil-vwc-10cm_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_soil-vwc-30cm_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_soil-vwc-30cm_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_wx-barpress15_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_wx-barpress15_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_wx-bpmax15_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_wx-bpmax15_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_wx-bpmin15_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_wx-bpmin15_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_wx-dist-min15_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_wx-dist-min15_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_wx-invalid-wind15_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_wx-invalid-wind15_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_wx-maxws15_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_wx-maxws15_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_wx-maxws24_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_wx-maxws24_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_wx-par-den15_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_wx-par-den15_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_wx-par-den24_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_wx-par-den24_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_wx-par-tot15_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_wx-par-tot15_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_wx-par-tot24_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_wx-par-tot24_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_wx-rain15_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_wx-rain15_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_wx-rain24_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_wx-rain24_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_wx-rh15_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_wx-rh15_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_wx-rh24_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_wx-rh24_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_wx-rht15_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_wx-rht15_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_wx-rht24_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_wx-rht24_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_wx-rhtmax24_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_wx-rhtmax24_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_wx-rhtmin24_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_wx-rhtmin24_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_wx-slr-fd15_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_wx-slr-fd15_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_wx-slr-fd24_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_wx-slr-fd24_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_wx-slr-tf15_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_wx-slr-tf15_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_wx-slr-tf24_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_wx-slr-tf24_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_wx-strikes15_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_wx-strikes15_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_wx-tempavg15_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_wx-tempavg15_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_wx-tempavg24_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_wx-tempavg24_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_wx-tempmax15_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_wx-tempmax15_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_wx-tempmax24_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_wx-tempmax24_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_wx-tempmin15_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_wx-tempmin15_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_wx-tempmin24_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_wx-tempmin24_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_wx-tilt-ns15_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_wx-tilt-ns15_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_wx-tilt-ns24_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_wx-tilt-ns24_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_wx-tilt-we15_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_wx-tilt-we15_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_wx-tilt-we24_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_wx-tilt-we24_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_wx-vappress15_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_wx-vappress15_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_wx-vappress24_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_wx-vappress24_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_wx-winddir-sd115_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_wx-winddir-sd115_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_wx-winddir15_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_wx-winddir15_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_wx-winderrors24_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_wx-winderrors24_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_W_2022_wx-windspeed15_L2_v2-1.parquet,Year 2022 sensor data for W plot at CRC site,,2022-01-01,2022-12-31,'NA',CRC_2022
CRC_W_2022_wx-windspeed15_L2_v2-1.pdf,Plots of Jan 2022 sensor data for CRC-W,,2022-01-01,2022-12-31,,CRC_2022
CRC_2023_L2_v2-1_metadata.txt,Metadata for all data files in CRC_2023 folder,,,,,CRC_2023
CRC_OW_2023_battery-voltage_L2_v2-1.parquet,Year 2023 sensor data for OW plot at CRC site,,2023-01-01,2023-12-31,'NA',CRC_2023
CRC_OW_2023_battery-voltage_L2_v2-1.pdf,Plots of Jan 2023 sensor data for CRC-OW,,2023-01-01,2023-12-31,,CRC_2023
CRC_OW_2023_sonde-cable_L2_v2-1.parquet,Year 2023 sensor data for OW plot at CRC site,,2023-01-01,2023-12-31,'NA',CRC_2023
CRC_OW_2023_sonde-cable_L2_v2-1.pdf,Plots of Jan 2023 sensor data for CRC-OW,,2023-01-01,2023-12-31,,CRC_2023
CRC_OW_2023_sonde-conductivity_L2_v2-1.parquet,Year 2023 sensor data for OW plot at CRC site,,2023-01-01,2023-12-31,'NA',CRC_2023
CRC_OW_2023_sonde-conductivity_L2_v2-1.pdf,Plots of Jan 2023 sensor data for CRC-OW,,2023-01-01,2023-12-31,,CRC_2023
CRC_OW_2023_sonde-fdom_L2_v2-1.parquet,Year 2023 sensor data for OW plot at CRC site,,2023-01-01,2023-12-31,'NA',CRC_2023
CRC_OW_2023_sonde-fdom_L2_v2-1.pdf,Plots of Jan 2023 sensor data for CRC-OW,,2023-01-01,2023-12-31,,CRC_2023
CRC_OW_2023_sonde-fdom-rfu_L2_v2-1.parquet,Year 2023 sensor data for OW plot at CRC site,,2023-01-01,2023-12-31,'NA',CRC_2023
CRC_OW_2023_sonde-fdom-rfu_L2_v2-1.pdf,Plots of Jan 2023 sensor data for CRC-OW,,2023-01-01,2023-12-31,,CRC_2023
CRC_OW_2023_sonde-nlf-cond_L2_v2-1.parquet,Year 2023 sensor data for OW plot at CRC site,,2023-01-01,2023-12-31,'NA',CRC_2023
CRC_OW_2023_sonde-nlf-cond_L2_v2-1.pdf,Plots of Jan 2023 sensor data for CRC-OW,,2023-01-01,2023-12-31,,CRC_2023
CRC_OW_2023_sonde-odo-local_L2_v2-1.parquet,Year 2023 sensor data for OW plot at CRC site,,2023-01-01,2023-12-31,'NA',CRC_2023
CRC_OW_2023_sonde-odo-local_L2_v2-1.pdf,Plots of Jan 2023 sensor data for CRC-OW,,2023-01-01,2023-12-31,,CRC_2023
CRC_OW_2023_sonde-odo-mgl_L2_v2-1.parquet,Year 2023 sensor data for OW plot at CRC site,,2023-01-01,2023-12-31,'NA',CRC_2023
CRC_OW_2023_sonde-odo-mgl_L2_v2-1.pdf,Plots of Jan 2023 sensor data for CRC-OW,,2023-01-01,2023-12-31,,CRC_2023
CRC_OW_2023_sonde-odo-sat_L2_v2-1.parquet,Year 2023 sensor data for OW plot at CRC site,,2023-01-01,2023-12-31,'NA',CRC_2023
CRC_OW_2023_sonde-odo-sat_L2_v2-1.pdf,Plots of Jan 2023 sensor data for CRC-OW,,2023-01-01,2023-12-31,,CRC_2023
CRC_OW_2023_sonde-orp_L2_v2-1.parquet,Year 2023 sensor data for OW plot at CRC site,,2023-01-01,2023-12-31,'NA',CRC_2023
CRC_OW_2023_sonde-orp_L2_v2-1.pdf,Plots of Jan 2023 sensor data for CRC-OW,,2023-01-01,2023-12-31,,CRC_2023
CRC_OW_2023_sonde-ph_L2_v2-1.parquet,Year 2023 sensor data for OW plot at CRC site,,2023-01-01,2023-12-31,'NA',CRC_2023
CRC_OW_2023_sonde-ph_L2_v2-1.pdf,Plots of Jan 2023 sensor data for CRC-OW,,2023-01-01,2023-12-31,,CRC_2023
CRC_OW_2023_sonde-ph-mv_L2_v2-1.parquet,Year 2023 sensor data for OW plot at CRC site,,2023-01-01,2023-12-31,'NA',CRC_2023
CRC_OW_2023_sonde-ph-mv_L2_v2-1.pdf,Plots of Jan 2023 sensor data for CRC-OW,,2023-01-01,2023-12-31,,CRC_2023
CRC_OW_2023_sonde-pressure_L2_v2-1.parquet,Year 2023 sensor data for OW plot at CRC site,,2023-01-01,2023-12-31,'NA',CRC_2023
CRC_OW_2023_sonde-pressure_L2_v2-1.pdf,Plots of Jan 2023 sensor data for CRC-OW,,2023-01-01,2023-12-31,,CRC_2023
CRC_OW_2023_sonde-salinity_L2_v2-1.parquet,Year 2023 sensor data for OW plot at CRC site,,2023-01-01,2023-12-31,'NA',CRC_2023
CRC_OW_2023_sonde-salinity_L2_v2-1.pdf,Plots of Jan 2023 sensor data for CRC-OW,,2023-01-01,2023-12-31,,CRC_2023
CRC_OW_2023_sonde-spcond_L2_v2-1.parquet,Year 2023 sensor data for OW plot at CRC site,,2023-01-01,2023-12-31,'NA',CRC_2023
CRC_OW_2023_sonde-spcond_L2_v2-1.pdf,Plots of Jan 2023 sensor data for CRC-OW,,2023-01-01,2023-12-31,,CRC_2023
CRC_OW_2023_sonde-tds_L2_v2-1.parquet,Year 2023 sensor data for OW plot at CRC site,,2023-01-01,2023-12-31,'NA',CRC_2023
CRC_OW_2023_sonde-tds_L2_v2-1.pdf,Plots of Jan 2023 sensor data for CRC-OW,,2023-01-01,2023-12-31,,CRC_2023
CRC_OW_2023_sonde-temp_L2_v2-1.parquet,Year 2023 sensor data for OW plot at CRC site,,2023-01-01,2023-12-31,'NA',CRC_2023
CRC_OW_2023_sonde-temp_L2_v2-1.pdf,Plots of Jan 2023 sensor data for CRC-OW,,2023-01-01,2023-12-31,,CRC_2023
CRC_OW_2023_sonde-tss_L2_v2-1.parquet,Year 2023 sensor data for OW plot at CRC site,,2023-01-01,2023-12-31,'NA',CRC_2023
CRC_OW_2023_sonde-tss_L2_v2-1.pdf,Plots of Jan 2023 sensor data for CRC-OW,,2023-01-01,2023-12-31,,CRC_2023
CRC_OW_2023_sonde-turb-raw_L2_v2-1.parquet,Year 2023 sensor data for OW plot at CRC site,,2023-01-01,2023-12-31,'NA',CRC_2023
CRC_OW_2023_sonde-turb-raw_L2_v2-1.pdf,Plots of Jan 2023 sensor data for CRC-OW,,2023-01-01,2023-12-31,,CRC_2023
CRC_OW_2023_sonde-turbidity_L2_v2-1.parquet,Year 2023 sensor data for OW plot at CRC site,,2023-01-01,2023-12-31,'NA',CRC_2023
CRC_OW_2023_sonde-turbidity_L2_v2-1.pdf,Plots of Jan 2023 sensor data for CRC-OW,,2023-01-01,2023-12-31,,CRC_2023
CRC_OW_2023_sonde-vpos_L2_v2-1.parquet,Year 2023 sensor data for OW plot at CRC site,,2023-01-01,2023-12-31,'NA',CRC_2023
CRC_OW_2023_sonde-vpos_L2_v2-1.pdf,Plots of Jan 2023 sensor data for CRC-OW,,2023-01-01,2023-12-31,,CRC_2023
CRC_OW_2023_sonde-wipercur_L2_v2-1.parquet,Year 2023 sensor data for OW plot at CRC site,,2023-01-01,2023-12-31,'NA',CRC_2023
CRC_OW_2023_sonde-wipercur_L2_v2-1.pdf,Plots of Jan 2023 sensor data for CRC-OW,,2023-01-01,2023-12-31,,CRC_2023
CRC_OW_2023_sonde-wiperpos_L2_v2-1.parquet,Year 2023 sensor data for OW plot at CRC site,,2023-01-01,2023-12-31,'NA',CRC_2023
CRC_OW_2023_sonde-wiperpos_L2_v2-1.pdf,Plots of Jan 2023 sensor data for CRC-OW,,2023-01-01,2023-12-31,,CRC_2023
CRC_TR_2023_battery-voltage_L2_v2-1.parquet,Year 2023 sensor data for TR plot at CRC site,,2023-01-01,2023-12-31,'NA',CRC_2023
CRC_TR_2023_battery-voltage_L2_v2-1.pdf,Plots of Jan 2023 sensor data for CRC-TR,,2023-01-01,2023-12-31,,CRC_2023
CRC_TR_2023_gw-act-cond_L2_v2-1.parquet,Year 2023 sensor data for TR plot at CRC site,,2023-01-01,2023-12-31,'NA',CRC_2023
CRC_TR_2023_gw-act-cond_L2_v2-1.pdf,Plots of Jan 2023 sensor data for CRC-TR,,2023-01-01,2023-12-31,,CRC_2023
CRC_TR_2023_gw-bar-pressure_L2_v2-1.parquet,Year 2023 sensor data for TR plot at CRC site,,2023-01-01,2023-12-31,'NA',CRC_2023
CRC_TR_2023_gw-bar-pressure_L2_v2-1.pdf,Plots of Jan 2023 sensor data for CRC-TR,,2023-01-01,2023-12-31,,CRC_2023
CRC_TR_2023_gw-battery_L2_v2-1.parquet,Year 2023 sensor data for TR plot at CRC site,,2023-01-01,2023-12-31,'NA',CRC_2023
CRC_TR_2023_gw-battery_L2_v2-1.pdf,Plots of Jan 2023 sensor data for CRC-TR,,2023-01-01,2023-12-31,,CRC_2023
CRC_TR_2023_gw-density_L2_v2-1.parquet,Year 2023 sensor data for TR plot at CRC site,,2023-01-01,2023-12-31,'NA',CRC_2023
CRC_TR_2023_gw-density_L2_v2-1.pdf,Plots of Jan 2023 sensor data for CRC-TR,,2023-01-01,2023-12-31,,CRC_2023
CRC_TR_2023_gw-depth_L2_v2-1.parquet,Year 2023 sensor data for TR plot at CRC site,,2023-01-01,2023-12-31,'NA',CRC_2023
CRC_TR_2023_gw-depth_L2_v2-1.pdf,Plots of Jan 2023 sensor data for CRC-TR,,2023-01-01,2023-12-31,,CRC_2023
CRC_TR_2023_gw-part-pressure_L2_v2-1.parquet,Year 2023 sensor data for TR plot at CRC site,,2023-01-01,2023-12-31,'NA',CRC_2023
CRC_TR_2023_gw-part-pressure_L2_v2-1.pdf,Plots of Jan 2023 sensor data for CRC-TR,,2023-01-01,2023-12-31,,CRC_2023
CRC_TR_2023_gw-perc-sat_L2_v2-1.parquet,Year 2023 sensor data for TR plot at CRC site,,2023-01-01,2023-12-31,'NA',CRC_2023
CRC_TR_2023_gw-perc-sat_L2_v2-1.pdf,Plots of Jan 2023 sensor data for CRC-TR,,2023-01-01,2023-12-31,,CRC_2023
CRC_TR_2023_gw-ph_L2_v2-1.parquet,Year 2023 sensor data for TR plot at CRC site,,2023-01-01,2023-12-31,'NA',CRC_2023
CRC_TR_2023_gw-ph_L2_v2-1.pdf,Plots of Jan 2023 sensor data for CRC-TR,,2023-01-01,2023-12-31,,CRC_2023
CRC_TR_2023_gw-ph-mv_L2_v2-1.parquet,Year 2023 sensor data for TR plot at CRC site,,2023-01-01,2023-12-31,'NA',CRC_2023
CRC_TR_2023_gw-ph-mv_L2_v2-1.pdf,Plots of Jan 2023 sensor data for CRC-TR,,2023-01-01,2023-12-31,,CRC_2023
CRC_TR_2023_gw-ph-orp_L2_v2-1.parquet,Year 2023 sensor data for TR plot at CRC site,,2023-01-01,2023-12-31,'NA',CRC_2023
CRC_TR_2023_gw-ph-orp_L2_v2-1.pdf,Plots of Jan 2023 sensor data for CRC-TR,,2023-01-01,2023-12-31,,CRC_2023
CRC_TR_2023_gw-pressure-vented_L2_v2-1.parquet,Year 2023 sensor data for TR plot at CRC site,,2023-01-01,2023-12-31,'NA',CRC_2023
CRC_TR_2023_gw-pressure-vented_L2_v2-1.pdf,Plots of Jan 2023 sensor data for CRC-TR,,2023-01-01,2023-12-31,,CRC_2023
CRC_TR_2023_gw-rdo-conc_L2_v2-1.parquet,Year 2023 sensor data for TR plot at CRC site,,2023-01-01,2023-12-31,'NA',CRC_2023
CRC_TR_2023_gw-rdo-conc_L2_v2-1.pdf,Plots of Jan 2023 sensor data for CRC-TR,,2023-01-01,2023-12-31,,CRC_2023
CRC_TR_2023_gw-resistivity_L2_v2-1.parquet,Year 2023 sensor data for TR plot at CRC site,,2023-01-01,2023-12-31,'NA',CRC_2023
