          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          sc	         FeS	      Pyrite	     Calcite	
  7.1094e+00	  8.3274e-03	  5.4767e-04	  1.4230e-02	  3.1050e-03	  1.0768e-06	  3.0585e-02	  2.7719e-03	  6.7963e-04	  1.4149e-03	  8.5795e+03	  0.0000e+00	  1.4999e-01	  1.5649e-03	
  7.1059e+00	  8.3647e-03	  5.4930e-04	  1.4315e-02	  3.1236e-03	  1.0854e-06	  3.0797e-02	  2.7932e-03	  6.8140e-04	  1.4224e-03	  8.6289e+03	  0.0000e+00	  1.4999e-01	  1.6432e-03	
  7.1025e+00	  8.4007e-03	  5.5087e-04	  1.4397e-02	  3.1416e-03	  1.0938e-06	  3.1002e-02	  2.8137e-03	  6.8310e-04	  1.4296e-03	  8.6765e+03	  0.0000e+00	  1.4999e-01	  1.7179e-03	
  7.0993e+00	  8.4355e-03	  5.5238e-04	  1.4476e-02	  3.1589e-03	  1.1019e-06	  3.1200e-02	  2.8336e-03	  6.8474e-04	  1.4366e-03	  8.7225e+03	  0.0000e+00	  1.4999e-01	  1.7892e-03	
  7.0962e+00	  8.4690e-03	  5.5384e-04	  1.4552e-02	  3.1757e-03	  1.1099e-06	  3.1391e-02	  2.8527e-03	  6.8632e-04	  1.4435e-03	  8.7668e+03	  0.0000e+00	  1.4999e-01	  1.8573e-03	
  7.0932e+00	  8.5014e-03	  5.5525e-04	  1.4626e-02	  3.1918e-03	  1.1176e-06	  3.1575e-02	  2.8711e-03	  6.8784e-04	  1.4501e-03	  8.8095e+03	  0.0000e+00	  1.4999e-01	  1.9224e-03	
  7.0903e+00	  8.5328e-03	  5.5660e-04	  1.4698e-02	  3.2074e-03	  1.1252e-06	  3.1753e-02	  2.8889e-03	  6.8930e-04	  1.4565e-03	  8.8507e+03	  0.0000e+00	  1.4999e-01	  1.9845e-03	
  7.0875e+00	  8.5630e-03	  5.5791e-04	  1.4766e-02	  3.2225e-03	  1.1325e-06	  3.1924e-02	  2.9061e-03	  6.9071e-04	  1.4628e-03	  8.8905e+03	  0.0000e+00	  1.4999e-01	  2.0439e-03	
  7.0848e+00	  8.5922e-03	  5.5917e-04	  1.4833e-02	  3.2370e-03	  1.1396e-06	  3.2090e-02	  2.9227e-03	  6.9206e-04	  1.4689e-03	  8.9289e+03	  0.0000e+00	  1.4999e-01	  2.1007e-03	
  7.0822e+00	  8.6204e-03	  5.6038e-04	  1.4897e-02	  3.2511e-03	  1.1465e-06	  3.2249e-02	  2.9387e-03	  6.9337e-04	  1.4748e-03	  8.9659e+03	  0.0000e+00	  1.4999e-01	  2.1550e-03	
  7.0797e+00	  8.6476e-03	  5.6155e-04	  1.4959e-02	  3.2646e-03	  1.1533e-06	  3.2403e-02	  2.9541e-03	  6.9463e-04	  1.4805e-03	  9.0016e+03	  0.0000e+00	  1.4999e-01	  2.2069e-03	
  7.0773e+00	  8.6739e-03	  5.6268e-04	  1.5019e-02	  3.2777e-03	  1.1598e-06	  3.2552e-02	  2.9690e-03	  6.9584e-04	  1.4860e-03	  9.0360e+03	  0.0000e+00	  1.4999e-01	  2.2565e-03	
  7.0750e+00	  8.6993e-03	  5.6376e-04	  1.5077e-02	  3.2904e-03	  1.1662e-06	  3.2696e-02	  2.9833e-03	  6.9701e-04	  1.4914e-03	  9.0693e+03	  0.0000e+00	  1.4999e-01	  2.3040e-03	
  7.0727e+00	  8.7238e-03	  5.6481e-04	  1.5132e-02	  3.3026e-03	  1.1723e-06	  3.2834e-02	  2.9972e-03	  6.9813e-04	  1.4967e-03	  9.1013e+03	  0.0000e+00	  1.4999e-01	  2.3495e-03	
  7.0706e+00	  8.7475e-03	  5.6582e-04	  1.5186e-02	  3.3144e-03	  1.1783e-06	  3.2968e-02	  3.0106e-03	  6.9922e-04	  1.5017e-03	  9.1323e+03	  0.0000e+00	  1.4999e-01	  2.3930e-03	
  7.0685e+00	  8.7704e-03	  5.6680e-04	  1.5238e-02	  3.3257e-03	  1.1841e-06	  3.3097e-02	  3.0235e-03	  7.0026e-04	  1.5066e-03	  9.1621e+03	  0.0000e+00	  1.4999e-01	  2.4346e-03	
  7.0665e+00	  8.7924e-03	  5.6774e-04	  1.5288e-02	  3.3367e-03	  1.1898e-06	  3.3222e-02	  3.0360e-03	  7.0127e-04	  1.5114e-03	  9.1909e+03	  0.0000e+00	  1.4999e-01	  2.4745e-03	
  7.0645e+00	  8.8138e-03	  5.6864e-04	  1.5337e-02	  3.3473e-03	  1.1953e-06	  3.3342e-02	  3.0480e-03	  7.0224e-04	  1.5160e-03	  9.2187e+03	  0.0000e+00	  1.4999e-01	  2.5127e-03	
  7.0627e+00	  8.8343e-03	  5.6952e-04	  1.5384e-02	  3.3576e-03	  1.2006e-06	  3.3458e-02	  3.0596e-03	  7.0318e-04	  1.5205e-03	  9.2456e+03	  0.0000e+00	  1.4999e-01	  2.5493e-03	
  7.0609e+00	  8.8542e-03	  5.7036e-04	  1.5429e-02	  3.3674e-03	  1.2057e-06	  3.3570e-02	  3.0708e-03	  7.0408e-04	  1.5248e-03	  9.2714e+03	  0.0000e+00	  1.4999e-01	  2.5843e-03	
  7.0591e+00	  8.8734e-03	  5.7117e-04	  1.5472e-02	  3.3770e-03	  1.2107e-06	  3.3678e-02	  3.0816e-03	  7.0495e-04	  1.5290e-03	  9.2964e+03	  0.0000e+00	  1.4999e-01	  2.6179e-03	
  7.0575e+00	  8.8920e-03	  5.7196e-04	  1.5515e-02	  3.3862e-03	  1.2156e-06	  3.3783e-02	  3.0920e-03	  7.0579e-04	  1.5331e-03	  9.3205e+03	  0.0000e+00	  1.4999e-01	  2.6501e-03	
  7.0558e+00	  8.9099e-03	  5.7271e-04	  1.5555e-02	  3.3951e-03	  1.2203e-06	  3.3883e-02	  3.1021e-03	  7.0660e-04	  1.5370e-03	  9.3438e+03	  0.0000e+00	  1.4999e-01	  2.6810e-03	
  7.0543e+00	  8.9272e-03	  5.7344e-04	  1.5594e-02	  3.4037e-03	  1.2249e-06	  3.3981e-02	  3.1118e-03	  7.0738e-04	  1.5409e-03	  9.3662e+03	  0.0000e+00	  1.4999e-01	  2.7106e-03	
  7.0528e+00	  8.9439e-03	  5.7415e-04	  1.5632e-02	  3.4120e-03	  1.2293e-06	  3.4074e-02	  3.1212e-03	  7.0813e-04	  1.5446e-03	  9.3879e+03	  0.0000e+00	  1.4999e-01	  2.7390e-03	
  7.0513e+00	  8.9600e-03	  5.7483e-04	  1.5669e-02	  3.4200e-03	  1.2336e-06	  3.4165e-02	  3.1303e-03	  7.0885e-04	  1.5481e-03	  9.4088e+03	  0.0000e+00	  1.4999e-01	  2.7663e-03	
  7.0499e+00	  8.9756e-03	  5.7548e-04	  1.5704e-02	  3.4277e-03	  1.2377e-06	  3.4253e-02	  3.1390e-03	  7.0955e-04	  1.5516e-03	  9.4290e+03	  0.0000e+00	  1.4999e-01	  2.7924e-03	
  7.0486e+00	  8.9906e-03	  5.7612e-04	  1.5738e-02	  3.4352e-03	  1.2417e-06	  3.4337e-02	  3.1475e-03	  7.1023e-04	  1.5550e-03	  9.4485e+03	  0.0000e+00	  1.4999e-01	  2.8175e-03	
  7.0473e+00	  9.0052e-03	  5.7673e-04	  1.5771e-02	  3.4424e-03	  1.2456e-06	  3.4419e-02	  3.1556e-03	  7.1088e-04	  1.5582e-03	  9.4673e+03	  0.0000e+00	  1.4999e-01	  2.8416e-03	
  7.0460e+00	  9.0192e-03	  5.7731e-04	  1.5803e-02	  3.4494e-03	  1.2494e-06	  3.4497e-02	  3.1635e-03	  7.1150e-04	  1.5613e-03	  9.4854e+03	  0.0000e+00	  1.4999e-01	  2.8647e-03	
  7.0448e+00	  9.0327e-03	  5.7788e-04	  1.5834e-02	  3.4561e-03	  1.2531e-06	  3.4573e-02	  3.1711e-03	  7.1211e-04	  1.5644e-03	  9.5029e+03	  0.0000e+00	  1.4999e-01	  2.8869e-03	
  7.0437e+00	  9.0458e-03	  5.7843e-04	  1.5863e-02	  3.4626e-03	  1.2566e-06	  3.4647e-02	  3.1784e-03	  7.1269e-04	  1.5673e-03	  9.5199e+03	  0.0000e+00	  1.4999e-01	  2.9082e-03	
  7.0425e+00	  9.0584e-03	  5.7896e-04	  1.5892e-02	  3.4688e-03	  1.2600e-06	  3.4718e-02	  3.1855e-03	  7.1325e-04	  1.5702e-03	  9.5362e+03	  0.0000e+00	  1.4999e-01	  2.9287e-03	
  7.0414e+00	  9.0706e-03	  5.7947e-04	  1.5920e-02	  3.4749e-03	  1.2634e-06	  3.4786e-02	  3.1923e-03	  7.1380e-04	  1.5729e-03	  9.5519e+03	  0.0000e+00	  1.4999e-01	  2.9484e-03	
  7.0404e+00	  9.0824e-03	  5.7996e-04	  1.5946e-02	  3.4807e-03	  1.2666e-06	  3.4852e-02	  3.1989e-03	  7.1432e-04	  1.5756e-03	  9.5671e+03	  0.0000e+00	  1.4999e-01	  2.9673e-03	
  7.0394e+00	  9.0938e-03	  5.8044e-04	  1.5972e-02	  3.4864e-03	  1.2697e-06	  3.4916e-02	  3.2052e-03	  7.1483e-04	  1.5782e-03	  9.5818e+03	  0.0000e+00	  1.4999e-01	  2.9854e-03	
  7.0384e+00	  9.1048e-03	  5.8090e-04	  1.5997e-02	  3.4918e-03	  1.2727e-06	  3.4977e-02	  3.2114e-03	  7.1531e-04	  1.5807e-03	  9.5960e+03	  0.0000e+00	  1.4999e-01	  3.0029e-03	
  7.0375e+00	  9.1154e-03	  5.8134e-04	  1.6021e-02	  3.4971e-03	  1.2756e-06	  3.5037e-02	  3.2173e-03	  7.1578e-04	  1.5831e-03	  9.6096e+03	  0.0000e+00	  1.4999e-01	  3.0197e-03	
