          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          sc	         FeS	      Pyrite	     Calcite	
  7.0899e+00	  6.2150e-03	  4.0844e-04	  7.4450e-03	  1.6310e-03	  1.9409e-06	  1.3318e-02	  9.5645e-04	  5.0309e-04	  4.6301e-04	  4.4710e+03	  0.0000e+00	  1.4997e-01	  0.0000e+00	
  7.0885e+00	  6.2219e-03	  4.0868e-04	  7.4531e-03	  1.6328e-03	  1.9491e-06	  1.3342e-02	  9.5893e-04	  5.0330e-04	  4.6442e-04	  4.4770e+03	  0.0000e+00	  1.4997e-01	  0.0000e+00	
  7.0872e+00	  6.2287e-03	  4.0890e-04	  7.4610e-03	  1.6346e-03	  1.9570e-06	  1.3365e-02	  9.6132e-04	  5.0351e-04	  4.6577e-04	  4.4828e+03	  0.0000e+00	  1.4997e-01	  0.0000e+00	
  7.0859e+00	  6.2351e-03	  4.0912e-04	  7.4685e-03	  1.6363e-03	  1.9647e-06	  1.3387e-02	  9.6363e-04	  5.0370e-04	  4.6708e-04	  4.4884e+03	  0.0000e+00	  1.4997e-01	  0.0000e+00	
  7.0847e+00	  6.2414e-03	  4.0934e-04	  7.4759e-03	  1.6379e-03	  1.9721e-06	  1.3409e-02	  9.6585e-04	  5.0389e-04	  4.6835e-04	  4.4938e+03	  0.0000e+00	  1.4997e-01	  0.0000e+00	
  7.0835e+00	  6.2475e-03	  4.0954e-04	  7.4829e-03	  1.6395e-03	  1.9793e-06	  1.3429e-02	  9.6801e-04	  5.0408e-04	  4.6957e-04	  4.4990e+03	  0.0000e+00	  1.4997e-01	  0.0000e+00	
  7.0823e+00	  6.2533e-03	  4.0974e-04	  7.4897e-03	  1.6410e-03	  1.9863e-06	  1.3449e-02	  9.7008e-04	  5.0426e-04	  4.7075e-04	  4.5041e+03	  0.0000e+00	  1.4997e-01	  0.0000e+00	
  7.0812e+00	  6.2590e-03	  4.0993e-04	  7.4963e-03	  1.6425e-03	  1.9931e-06	  1.3468e-02	  9.7209e-04	  5.0443e-04	  4.7189e-04	  4.5089e+03	  0.0000e+00	  1.4997e-01	  0.0000e+00	
  7.0801e+00	  6.2644e-03	  4.1011e-04	  7.5026e-03	  1.6440e-03	  1.9997e-06	  1.3487e-02	  9.7402e-04	  5.0460e-04	  4.7299e-04	  4.5136e+03	  0.0000e+00	  1.4997e-01	  0.0000e+00	
  7.0790e+00	  6.2697e-03	  4.1029e-04	  7.5088e-03	  1.6453e-03	  2.0061e-06	  1.3505e-02	  9.7589e-04	  5.0476e-04	  4.7405e-04	  4.5181e+03	  0.0000e+00	  1.4997e-01	  0.0000e+00	
  7.0780e+00	  6.2748e-03	  4.1046e-04	  7.5147e-03	  1.6467e-03	  2.0123e-06	  1.3522e-02	  9.7769e-04	  5.0491e-04	  4.7507e-04	  4.5225e+03	  0.0000e+00	  1.4997e-01	  0.0000e+00	
  7.0770e+00	  6.2797e-03	  4.1063e-04	  7.5204e-03	  1.6480e-03	  2.0183e-06	  1.3539e-02	  9.7944e-04	  5.0506e-04	  4.7606e-04	  4.5267e+03	  0.0000e+00	  1.4997e-01	  0.0000e+00	
  7.0761e+00	  6.2845e-03	  4.1079e-04	  7.5259e-03	  1.6492e-03	  2.0241e-06	  1.3555e-02	  9.8112e-04	  5.0520e-04	  4.7702e-04	  4.5308e+03	  0.0000e+00	  1.4997e-01	  0.0000e+00	
