          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          sc	         FeS	      Pyrite	     Calcite	
  7.0268e+00	  9.2348e-03	  5.8537e-04	  1.6224e-02	  3.5420e-03	  1.3137e-06	  3.5546e-02	  3.2681e-03	  7.1954e-04	  1.6155e-03	  9.7292e+03	  0.0000e+00	  1.4999e-01	  3.0089e-03	
  7.0264e+00	  9.2393e-03	  5.8555e-04	  1.6234e-02	  3.5442e-03	  1.3150e-06	  3.5571e-02	  3.2706e-03	  7.1973e-04	  1.6165e-03	  9.7350e+03	  0.0000e+00	  1.4999e-01	  3.0155e-03	
  7.0260e+00	  9.2437e-03	  5.8573e-04	  1.6244e-02	  3.5464e-03	  1.3163e-06	  3.5596e-02	  3.2730e-03	  7.1993e-04	  1.6175e-03	  9.7406e+03	  0.0000e+00	  1.4999e-01	  3.0218e-03	
  7.0256e+00	  9.2480e-03	  5.8591e-04	  1.6254e-02	  3.5484e-03	  1.3175e-06	  3.5619e-02	  3.2754e-03	  7.2011e-04	  1.6185e-03	  9.7460e+03	  0.0000e+00	  1.4999e-01	  3.0279e-03	
  7.0253e+00	  9.2521e-03	  5.8608e-04	  1.6263e-02	  3.5505e-03	  1.3187e-06	  3.5642e-02	  3.2776e-03	  7.2029e-04	  1.6195e-03	  9.7512e+03	  0.0000e+00	  1.4999e-01	  3.0338e-03	
  7.0249e+00	  9.2560e-03	  5.8624e-04	  1.6272e-02	  3.5524e-03	  1.3198e-06	  3.5664e-02	  3.2798e-03	  7.2046e-04	  1.6204e-03	  9.7562e+03	  0.0000e+00	  1.4999e-01	  3.0394e-03	
  7.0246e+00	  9.2598e-03	  5.8640e-04	  1.6280e-02	  3.5543e-03	  1.3209e-06	  3.5685e-02	  3.2820e-03	  7.2063e-04	  1.6213e-03	  9.7611e+03	  0.0000e+00	  1.4999e-01	  3.0449e-03	
  7.0243e+00	  9.2635e-03	  5.8655e-04	  1.6289e-02	  3.5561e-03	  1.3219e-06	  3.5706e-02	  3.2840e-03	  7.2079e-04	  1.6222e-03	  9.7658e+03	  0.0000e+00	  1.4999e-01	  3.0502e-03	
  7.0239e+00	  9.2671e-03	  5.8670e-04	  1.6297e-02	  3.5578e-03	  1.3230e-06	  3.5725e-02	  3.2860e-03	  7.2094e-04	  1.6230e-03	  9.7703e+03	  0.0000e+00	  1.4999e-01	  3.0553e-03	
  7.0236e+00	  9.2705e-03	  5.8684e-04	  1.6304e-02	  3.5595e-03	  1.3239e-06	  3.5744e-02	  3.2879e-03	  7.2109e-04	  1.6238e-03	  9.7747e+03	  0.0000e+00	  1.4999e-01	  3.0602e-03	
  7.0234e+00	  9.2738e-03	  5.8697e-04	  1.6312e-02	  3.5612e-03	  1.3249e-06	  3.5763e-02	  3.2897e-03	  7.2124e-04	  1.6246e-03	  9.7790e+03	  0.0000e+00	  1.4999e-01	  3.0649e-03	
  7.0231e+00	  9.2770e-03	  5.8711e-04	  1.6319e-02	  3.5627e-03	  1.3258e-06	  3.5781e-02	  3.2915e-03	  7.2138e-04	  1.6254e-03	  9.7830e+03	  0.0000e+00	  1.4999e-01	  3.0694e-03	
  7.0228e+00	  9.2801e-03	  5.8723e-04	  1.6326e-02	  3.5643e-03	  1.3267e-06	  3.5798e-02	  3.2932e-03	  7.2151e-04	  1.6261e-03	  9.7870e+03	  0.0000e+00	  1.4999e-01	  3.0738e-03	
  7.0225e+00	  9.2831e-03	  5.8736e-04	  1.6333e-02	  3.5657e-03	  1.3276e-06	  3.5814e-02	  3.2948e-03	  7.2164e-04	  1.6268e-03	  9.7908e+03	  0.0000e+00	  1.4999e-01	  3.0780e-03	
  7.0223e+00	  9.2860e-03	  5.8748e-04	  1.6339e-02	  3.5671e-03	  1.3284e-06	  3.5830e-02	  3.2964e-03	  7.2176e-04	  1.6275e-03	  9.7945e+03	  0.0000e+00	  1.4999e-01	  3.0821e-03	
  7.0220e+00	  9.2888e-03	  5.8759e-04	  1.6345e-02	  3.5685e-03	  1.3292e-06	  3.5846e-02	  3.2980e-03	  7.2189e-04	  1.6282e-03	  9.7980e+03	  0.0000e+00	  1.4999e-01	  3.0860e-03	
  7.0218e+00	  9.2915e-03	  5.8770e-04	  1.6351e-02	  3.5698e-03	  1.3300e-06	  3.5861e-02	  3.2995e-03	  7.2200e-04	  1.6288e-03	  9.8014e+03	  0.0000e+00	  1.4999e-01	  3.0898e-03	
  7.0216e+00	  9.2941e-03	  5.8781e-04	  1.6357e-02	  3.5711e-03	  1.3307e-06	  3.5875e-02	  3.3009e-03	  7.2212e-04	  1.6294e-03	  9.8048e+03	  0.0000e+00	  1.4999e-01	  3.0935e-03	
  7.0214e+00	  9.2966e-03	  5.8791e-04	  1.6363e-02	  3.5723e-03	  1.3314e-06	  3.5889e-02	  3.3023e-03	  7.2222e-04	  1.6300e-03	  9.8080e+03	  0.0000e+00	  1.4999e-01	  3.0970e-03	
  7.0211e+00	  9.2990e-03	  5.8801e-04	  1.6368e-02	  3.5735e-03	  1.3321e-06	  3.5902e-02	  3.3036e-03	  7.2233e-04	  1.6306e-03	  9.8110e+03	  0.0000e+00	  1.4999e-01	  3.1004e-03	
  7.0209e+00	  9.3014e-03	  5.8811e-04	  1.6374e-02	  3.5747e-03	  1.3328e-06	  3.5915e-02	  3.3049e-03	  7.2243e-04	  1.6311e-03	  9.8140e+03	  0.0000e+00	  1.4999e-01	  3.1037e-03	
  7.0207e+00	  9.3036e-03	  5.8820e-04	  1.6379e-02	  3.5758e-03	  1.3335e-06	  3.5928e-02	  3.3062e-03	  7.2253e-04	  1.6317e-03	  9.8169e+03	  0.0000e+00	  1.4999e-01	  3.1069e-03	
  7.0205e+00	  9.3058e-03	  5.8829e-04	  1.6384e-02	  3.5769e-03	  1.3341e-06	  3.5940e-02	  3.3074e-03	  7.2262e-04	  1.6322e-03	  9.8197e+03	  0.0000e+00	  1.4999e-01	  3.1099e-03	
  7.0204e+00	  9.3079e-03	  5.8838e-04	  1.6388e-02	  3.5779e-03	  1.3347e-06	  3.5952e-02	  3.3085e-03	  7.2271e-04	  1.6327e-03	  9.8224e+03	  0.0000e+00	  1.4999e-01	  3.1129e-03	
  7.0202e+00	  9.3099e-03	  5.8846e-04	  1.6393e-02	  3.5789e-03	  1.3353e-06	  3.5963e-02	  3.3097e-03	  7.2280e-04	  1.6332e-03	  9.8249e+03	  0.0000e+00	  1.4999e-01	  3.1157e-03	
  7.0200e+00	  9.3119e-03	  5.8854e-04	  1.6397e-02	  3.5799e-03	  1.3359e-06	  3.5974e-02	  3.3107e-03	  7.2289e-04	  1.6336e-03	  9.8274e+03	  0.0000e+00	  1.4999e-01	  3.1184e-03	
  7.0198e+00	  9.3138e-03	  5.8862e-04	  1.6401e-02	  3.5808e-03	  1.3364e-06	  3.5984e-02	  3.3118e-03	  7.2297e-04	  1.6341e-03	  9.8299e+03	  0.0000e+00	  1.4999e-01	  3.1211e-03	
  7.0197e+00	  9.3156e-03	  5.8869e-04	  1.6406e-02	  3.5817e-03	  1.3369e-06	  3.5994e-02	  3.3128e-03	  7.2305e-04	  1.6345e-03	  9.8322e+03	  0.0000e+00	  1.4999e-01	  3.1236e-03	
  7.0195e+00	  9.3174e-03	  5.8877e-04	  1.6410e-02	  3.5826e-03	  1.3375e-06	  3.6004e-02	  3.3138e-03	  7.2313e-04	  1.6349e-03	  9.8344e+03	  0.0000e+00	  1.4999e-01	  3.1261e-03	
  7.0194e+00	  9.3191e-03	  5.8884e-04	  1.6413e-02	  3.5834e-03	  1.3379e-06	  3.6014e-02	  3.3147e-03	  7.2320e-04	  1.6353e-03	  9.8366e+03	  0.0000e+00	  1.4999e-01	  3.1285e-03	
  7.0192e+00	  9.3208e-03	  5.8890e-04	  1.6417e-02	  3.5842e-03	  1.3384e-06	  3.6023e-02	  3.3156e-03	  7.2327e-04	  1.6357e-03	  9.8387e+03	  0.0000e+00	  1.4999e-01	  3.1308e-03	
  7.0191e+00	  9.3223e-03	  5.8897e-04	  1.6421e-02	  3.5850e-03	  1.3389e-06	  3.6032e-02	  3.3165e-03	  7.2334e-04	  1.6361e-03	  9.8407e+03	  0.0000e+00	  1.4999e-01	  3.1330e-03	
  7.0190e+00	  9.3239e-03	  5.8903e-04	  1.6424e-02	  3.5858e-03	  1.3393e-06	  3.6040e-02	  3.3174e-03	  7.2341e-04	  1.6365e-03	  9.8427e+03	  0.0000e+00	  1.4999e-01	  3.1351e-03	
  7.0188e+00	  9.3254e-03	  5.8909e-04	  1.6427e-02	  3.5865e-03	  1.3398e-06	  3.6048e-02	  3.3182e-03	  7.2347e-04	  1.6368e-03	  9.8446e+03	  0.0000e+00	  1.4999e-01	  3.1371e-03	
  7.0187e+00	  9.3268e-03	  5.8915e-04	  1.6431e-02	  3.5872e-03	  1.3402e-06	  3.6056e-02	  3.3190e-03	  7.2353e-04	  1.6372e-03	  9.8464e+03	  0.0000e+00	  1.4999e-01	  3.1391e-03	
  7.0186e+00	  9.3282e-03	  5.8921e-04	  1.6434e-02	  3.5879e-03	  1.3406e-06	  3.6064e-02	  3.3197e-03	  7.2359e-04	  1.6375e-03	  9.8482e+03	  0.0000e+00	  1.4999e-01	  3.1410e-03	
  7.0185e+00	  9.3295e-03	  5.8926e-04	  1.6437e-02	  3.5885e-03	  1.3410e-06	  3.6071e-02	  3.3205e-03	  7.2365e-04	  1.6378e-03	  9.8499e+03	  0.0000e+00	  1.4999e-01	  3.1429e-03	
  7.0184e+00	  9.3308e-03	  5.8932e-04	  1.6440e-02	  3.5892e-03	  1.3413e-06	  3.6078e-02	  3.3212e-03	  7.2371e-04	  1.6381e-03	  9.8515e+03	  0.0000e+00	  1.4999e-01	  3.1447e-03	
  7.0182e+00	  9.3321e-03	  5.8937e-04	  1.6442e-02	  3.5898e-03	  1.3417e-06	  3.6085e-02	  3.3219e-03	  7.2376e-04	  1.6384e-03	  9.8531e+03	  0.0000e+00	  1.4999e-01	  3.1464e-03	
  7.0181e+00	  9.3333e-03	  5.8942e-04	  1.6445e-02	  3.5904e-03	  1.3421e-06	  3.6092e-02	  3.3226e-03	  7.2381e-04	  1.6387e-03	  9.8546e+03	  0.0000e+00	  1.4999e-01	  3.1481e-03	
  7.0180e+00	  9.3344e-03	  5.8947e-04	  1.6448e-02	  3.5909e-03	  1.3424e-06	  3.6098e-02	  3.3232e-03	  7.2386e-04	  1.6390e-03	  9.8561e+03	  0.0000e+00	  1.4999e-01	  3.1497e-03	
  7.0179e+00	  9.3355e-03	  5.8951e-04	  1.6450e-02	  3.5915e-03	  1.3427e-06	  3.6105e-02	  3.3238e-03	  7.2391e-04	  1.6392e-03	  9.8575e+03	  0.0000e+00	  1.4999e-01	  3.1512e-03	
  7.0178e+00	  9.3366e-03	  5.8956e-04	  1.6453e-02	  3.5920e-03	  1.3430e-06	  3.6111e-02	  3.3244e-03	  7.2396e-04	  1.6395e-03	  9.8589e+03	  0.0000e+00	  1.4999e-01	  3.1527e-03	
  7.0177e+00	  9.3377e-03	  5.8960e-04	  1.6455e-02	  3.5925e-03	  1.3433e-06	  3.6116e-02	  3.3250e-03	  7.2400e-04	  1.6397e-03	  9.8602e+03	  0.0000e+00	  1.4999e-01	  3.1541e-03	
  7.0177e+00	  9.3387e-03	  5.8964e-04	  1.6457e-02	  3.5930e-03	  1.3436e-06	  3.6122e-02	  3.3255e-03	  7.2405e-04	  1.6400e-03	  9.8615e+03	  0.0000e+00	  1.4999e-01	  3.1555e-03	
  7.0176e+00	  9.3397e-03	  5.8968e-04	  1.6460e-02	  3.5935e-03	  1.3439e-06	  3.6127e-02	  3.3261e-03	  7.2409e-04	  1.6402e-03	  9.8628e+03	  0.0000e+00	  1.4999e-01	  3.1569e-03	
  7.0175e+00	  9.3406e-03	  5.8972e-04	  1.6462e-02	  3.5940e-03	  1.3442e-06	  3.6133e-02	  3.3266e-03	  7.2413e-04	  1.6404e-03	  9.8640e+03	  0.0000e+00	  1.4999e-01	  3.1582e-03	
  7.0174e+00	  9.3415e-03	  5.8976e-04	  1.6464e-02	  3.5944e-03	  1.3445e-06	  3.6138e-02	  3.3271e-03	  7.2417e-04	  1.6406e-03	  9.8651e+03	  0.0000e+00	  1.4999e-01	  3.1594e-03	
  7.0173e+00	  9.3424e-03	  5.8979e-04	  1.6466e-02	  3.5948e-03	  1.3447e-06	  3.6143e-02	  3.3276e-03	  7.2421e-04	  1.6409e-03	  9.8662e+03	  0.0000e+00	  1.4999e-01	  3.1606e-03	
  7.0173e+00	  9.3432e-03	  5.8983e-04	  1.6468e-02	  3.5953e-03	  1.3450e-06	  3.6147e-02	  3.3281e-03	  7.2424e-04	  1.6411e-03	  9.8673e+03	  0.0000e+00	  1.4999e-01	  3.1618e-03	
  7.0172e+00	  9.3441e-03	  5.8986e-04	  1.6469e-02	  3.5957e-03	  1.3452e-06	  3.6152e-02	  3.3285e-03	  7.2428e-04	  1.6413e-03	  9.8683e+03	  0.0000e+00	  1.4999e-01	  3.1629e-03	
  7.0171e+00	  9.3448e-03	  5.8989e-04	  1.6471e-02	  3.5960e-03	  1.3454e-06	  3.6156e-02	  3.3289e-03	  7.2431e-04	  1.6414e-03	  9.8694e+03	  0.0000e+00	  1.4999e-01	  3.1640e-03	
  7.0171e+00	  9.3456e-03	  5.8992e-04	  1.6473e-02	  3.5964e-03	  1.3456e-06	  3.6160e-02	  3.3294e-03	  7.2435e-04	  1.6416e-03	  9.8703e+03	  0.0000e+00	  1.4999e-01	  3.1650e-03	
  7.0170e+00	  9.3463e-03	  5.8995e-04	  1.6474e-02	  3.5968e-03	  1.3459e-06	  3.6164e-02	  3.3298e-03	  7.2438e-04	  1.6418e-03	  9.8713e+03	  0.0000e+00	  1.4999e-01	  3.1660e-03	
  7.0169e+00	  9.3471e-03	  5.8998e-04	  1.6476e-02	  3.5971e-03	  1.3461e-06	  3.6168e-02	  3.3302e-03	  7.2441e-04	  1.6420e-03	  9.8722e+03	  0.0000e+00	  1.4999e-01	  3.1670e-03	
  7.0169e+00	  9.3477e-03	  5.9001e-04	  1.6478e-02	  3.5975e-03	  1.3463e-06	  3.6172e-02	  3.3306e-03	  7.2444e-04	  1.6421e-03	  9.8730e+03	  0.0000e+00	  1.4999e-01	  3.1680e-03	
  7.0168e+00	  9.3484e-03	  5.9004e-04	  1.6479e-02	  3.5978e-03	  1.3465e-06	  3.6176e-02	  3.3309e-03	  7.2447e-04	  1.6423e-03	  9.8739e+03	  0.0000e+00	  1.4999e-01	  3.1689e-03	
  7.0168e+00	  9.3490e-03	  5.9007e-04	  1.6481e-02	  3.5981e-03	  1.3467e-06	  3.6179e-02	  3.3313e-03	  7.2450e-04	  1.6424e-03	  9.8747e+03	  0.0000e+00	  1.4999e-01	  3.1697e-03	
  7.0167e+00	  9.3497e-03	  5.9009e-04	  1.6482e-02	  3.5984e-03	  1.3468e-06	  3.6183e-02	  3.3316e-03	  7.2452e-04	  1.6426e-03	  9.8755e+03	  0.0000e+00	  1.4999e-01	  3.1706e-03	
  7.0166e+00	  9.3503e-03	  5.9012e-04	  1.6483e-02	  3.5987e-03	  1.3470e-06	  3.6186e-02	  3.3319e-03	  7.2455e-04	  1.6427e-03	  9.8762e+03	  0.0000e+00	  1.4999e-01	  3.1714e-03	
  7.0166e+00	  9.3508e-03	  5.9014e-04	  1.6485e-02	  3.5990e-03	  1.3472e-06	  3.6189e-02	  3.3323e-03	  7.2457e-04	  1.6429e-03	  9.8770e+03	  0.0000e+00	  1.4999e-01	  3.1722e-03	
  7.0165e+00	  9.3514e-03	  5.9016e-04	  1.6486e-02	  3.5993e-03	  1.3473e-06	  3.6192e-02	  3.3326e-03	  7.2460e-04	  1.6430e-03	  9.8777e+03	  0.0000e+00	  1.4999e-01	  3.1730e-03	
  7.0165e+00	  9.3519e-03	  5.9018e-04	  1.6487e-02	  3.5995e-03	  1.3475e-06	  3.6195e-02	  3.3329e-03	  7.2462e-04	  1.6431e-03	  9.8784e+03	  0.0000e+00	  1.4999e-01	  3.1737e-03	
  7.0165e+00	  9.3525e-03	  5.9021e-04	  1.6488e-02	  3.5998e-03	  1.3476e-06	  3.6198e-02	  3.3332e-03	  7.2464e-04	  1.6433e-03	  9.8790e+03	  0.0000e+00	  1.4999e-01	  3.1744e-03	
  7.0164e+00	  9.3530e-03	  5.9023e-04	  1.6489e-02	  3.6000e-03	  1.3478e-06	  3.6201e-02	  3.3334e-03	  7.2466e-04	  1.6434e-03	  9.8797e+03	  0.0000e+00	  1.4999e-01	  3.1751e-03	
  7.0164e+00	  9.3534e-03	  5.9025e-04	  1.6490e-02	  3.6003e-03	  1.3479e-06	  3.6204e-02	  3.3337e-03	  7.2469e-04	  1.6435e-03	  9.8803e+03	  0.0000e+00	  1.4999e-01	  3.1758e-03	
  7.0163e+00	  9.3539e-03	  5.9026e-04	  1.6491e-02	  3.6005e-03	  1.3481e-06	  3.6206e-02	  3.3340e-03	  7.2471e-04	  1.6436e-03	  9.8809e+03	  0.0000e+00	  1.4999e-01	  3.1764e-03	
  7.0163e+00	  9.3544e-03	  5.9028e-04	  1.6492e-02	  3.6007e-03	  1.3482e-06	  3.6209e-02	  3.3342e-03	  7.2472e-04	  1.6437e-03	  9.8814e+03	  0.0000e+00	  1.4999e-01	  3.1770e-03	
  7.0163e+00	  9.3548e-03	  5.9030e-04	  1.6493e-02	  3.6009e-03	  1.3483e-06	  3.6211e-02	  3.3344e-03	  7.2474e-04	  1.6438e-03	  9.8820e+03	  0.0000e+00	  1.4999e-01	  3.1776e-03	
  7.0162e+00	  9.3552e-03	  5.9032e-04	  1.6494e-02	  3.6011e-03	  1.3485e-06	  3.6214e-02	  3.3347e-03	  7.2476e-04	  1.6439e-03	  9.8825e+03	  0.0000e+00	  1.4999e-01	  3.1782e-03	
  7.0162e+00	  9.3556e-03	  5.9033e-04	  1.6495e-02	  3.6013e-03	  1.3486e-06	  3.6216e-02	  3.3349e-03	  7.2478e-04	  1.6440e-03	  9.8831e+03	  0.0000e+00	  1.4999e-01	  3.1787e-03	
  7.0161e+00	  9.3560e-03	  5.9035e-04	  1.6496e-02	  3.6015e-03	  1.3487e-06	  3.6218e-02	  3.3351e-03	  7.2480e-04	  1.6441e-03	  9.8836e+03	  0.0000e+00	  1.4999e-01	  3.1793e-03	
  7.0161e+00	  9.3564e-03	  5.9037e-04	  1.6497e-02	  3.6017e-03	  1.3488e-06	  3.6220e-02	  3.3353e-03	  7.2481e-04	  1.6442e-03	  9.8840e+03	  0.0000e+00	  1.4999e-01	  3.1798e-03	
  7.0161e+00	  9.3568e-03	  5.9038e-04	  1.6498e-02	  3.6019e-03	  1.3489e-06	  3.6222e-02	  3.3355e-03	  7.2483e-04	  1.6443e-03	  9.8845e+03	  0.0000e+00	  1.4999e-01	  3.1803e-03	
  7.0160e+00	  9.3571e-03	  5.9040e-04	  1.6499e-02	  3.6021e-03	  1.3490e-06	  3.6224e-02	  3.3357e-03	  7.2484e-04	  1.6444e-03	  9.8849e+03	  0.0000e+00	  1.4999e-01	  3.1808e-03	
  7.0160e+00	  9.3574e-03	  5.9041e-04	  1.6499e-02	  3.6022e-03	  1.3491e-06	  3.6226e-02	  3.3359e-03	  7.2486e-04	  1.6444e-03	  9.8854e+03	  0.0000e+00	  1.4999e-01	  3.1812e-03	
  7.0160e+00	  9.3578e-03	  5.9042e-04	  1.6500e-02	  3.6024e-03	  1.3492e-06	  3.6228e-02	  3.3361e-03	  7.2487e-04	  1.6445e-03	  9.8858e+03	  0.0000e+00	  1.4999e-01	  3.1817e-03	
  7.0160e+00	  9.3581e-03	  5.9044e-04	  1.6501e-02	  3.6026e-03	  1.3493e-06	  3.6230e-02	  3.3363e-03	  7.2489e-04	  1.6446e-03	  9.8862e+03	  0.0000e+00	  1.4999e-01	  3.1821e-03	
  7.0159e+00	  9.3584e-03	  5.9045e-04	  1.6502e-02	  3.6027e-03	  1.3494e-06	  3.6231e-02	  3.3364e-03	  7.2490e-04	  1.6447e-03	  9.8866e+03	  0.0000e+00	  1.4999e-01	  3.1825e-03	
  7.0159e+00	  9.3587e-03	  5.9046e-04	  1.6502e-02	  3.6029e-03	  1.3495e-06	  3.6233e-02	  3.3366e-03	  7.2491e-04	  1.6447e-03	  9.8870e+03	  0.0000e+00	  1.4999e-01	  3.1829e-03	
  7.0159e+00	  9.3590e-03	  5.9047e-04	  1.6503e-02	  3.6030e-03	  1.3496e-06	  3.6234e-02	  3.3368e-03	  7.2493e-04	  1.6448e-03	  9.8873e+03	  0.0000e+00	  1.4999e-01	  3.1833e-03	
  7.0159e+00	  9.3593e-03	  5.9048e-04	  1.6503e-02	  3.6031e-03	  1.3496e-06	  3.6236e-02	  3.3369e-03	  7.2494e-04	  1.6449e-03	  9.8877e+03	  0.0000e+00	  1.4999e-01	  3.1837e-03	
  7.0158e+00	  9.3595e-03	  5.9050e-04	  1.6504e-02	  3.6033e-03	  1.3497e-06	  3.6237e-02	  3.3371e-03	  7.2495e-04	  1.6449e-03	  9.8880e+03	  0.0000e+00	  1.4999e-01	  3.1841e-03	
  7.0158e+00	  9.3598e-03	  5.9051e-04	  1.6505e-02	  3.6034e-03	  1.3498e-06	  3.6239e-02	  3.3372e-03	  7.2496e-04	  1.6450e-03	  9.8884e+03	  0.0000e+00	  1.4999e-01	  3.1844e-03	
  7.0158e+00	  9.3600e-03	  5.9052e-04	  1.6505e-02	  3.6035e-03	  1.3499e-06	  3.6240e-02	  3.3373e-03	  7.2497e-04	  1.6451e-03	  9.8887e+03	  0.0000e+00	  1.4999e-01	  3.1848e-03	
  7.0158e+00	  9.3603e-03	  5.9053e-04	  1.6506e-02	  3.6036e-03	  1.3499e-06	  3.6242e-02	  3.3375e-03	  7.2498e-04	  1.6451e-03	  9.8890e+03	  0.0000e+00	  1.4999e-01	  3.1851e-03	
  7.0158e+00	  9.3605e-03	  5.9054e-04	  1.6506e-02	  3.6037e-03	  1.3500e-06	  3.6243e-02	  3.3376e-03	  7.2499e-04	  1.6452e-03	  9.8893e+03	  0.0000e+00	  1.4999e-01	  3.1854e-03	
  7.0157e+00	  9.3607e-03	  5.9054e-04	  1.6507e-02	  3.6039e-03	  1.3501e-06	  3.6244e-02	  3.3377e-03	  7.2500e-04	  1.6452e-03	  9.8896e+03	  0.0000e+00	  1.4999e-01	  3.1857e-03	
  7.0157e+00	  9.3609e-03	  5.9055e-04	  1.6507e-02	  3.6040e-03	  1.3501e-06	  3.6245e-02	  3.3378e-03	  7.2501e-04	  1.6453e-03	  9.8898e+03	  0.0000e+00	  1.4999e-01	  3.1860e-03	
  7.0157e+00	  9.3612e-03	  5.9056e-04	  1.6508e-02	  3.6041e-03	  1.3502e-06	  3.6246e-02	  3.3380e-03	  7.2502e-04	  1.6453e-03	  9.8901e+03	  0.0000e+00	  1.4999e-01	  3.1863e-03	
  7.0157e+00	  9.3614e-03	  5.9057e-04	  1.6508e-02	  3.6042e-03	  1.3502e-06	  3.6248e-02	  3.3381e-03	  7.2503e-04	  1.6454e-03	  9.8904e+03	  0.0000e+00	  1.4999e-01	  3.1866e-03	
  7.0157e+00	  9.3616e-03	  5.9058e-04	  1.6509e-02	  3.6043e-03	  1.3503e-06	  3.6249e-02	  3.3382e-03	  7.2504e-04	  1.6454e-03	  9.8906e+03	  0.0000e+00	  1.4999e-01	  3.1868e-03	
  7.0156e+00	  9.3617e-03	  5.9059e-04	  1.6509e-02	  3.6043e-03	  1.3504e-06	  3.6250e-02	  3.3383e-03	  7.2504e-04	  1.6455e-03	  9.8908e+03	  0.0000e+00	  1.4999e-01	  3.1871e-03	
  7.0156e+00	  9.3619e-03	  5.9059e-04	  1.6509e-02	  3.6044e-03	  1.3504e-06	  3.6251e-02	  3.3384e-03	  7.2505e-04	  1.6455e-03	  9.8911e+03	  0.0000e+00	  1.4999e-01	  3.1873e-03	
  7.0156e+00	  9.3621e-03	  5.9060e-04	  1.6510e-02	  3.6045e-03	  1.3505e-06	  3.6252e-02	  3.3385e-03	  7.2506e-04	  1.6456e-03	  9.8913e+03	  0.0000e+00	  1.4999e-01	  3.1876e-03	
  7.0156e+00	  9.3623e-03	  5.9061e-04	  1.6510e-02	  3.6046e-03	  1.3505e-06	  3.6253e-02	  3.3386e-03	  7.2507e-04	  1.6456e-03	  9.8915e+03	  0.0000e+00	  1.4999e-01	  3.1878e-03	
  7.0156e+00	  9.3624e-03	  5.9061e-04	  1.6511e-02	  3.6047e-03	  1.3506e-06	  3.6254e-02	  3.3387e-03	  7.2507e-04	  1.6456e-03	  9.8917e+03	  0.0000e+00	  1.4999e-01	  3.1880e-03	
