          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          sc	         FeS	      Pyrite	     Calcite	       CaPO4	      Fe3PO4	     CaMgCO3	
  7.1913e+00	  1.3436e-02	  5.4602e-04	  1.9418e-03	  2.3122e-03	  7.7078e-05	  1.4226e-02	  9.2096e-04	  3.8103e-04	  1.3170e-03	  4.4812e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1913e+00	  1.3438e-02	  5.4608e-04	  1.9424e-03	  2.3129e-03	  7.7073e-05	  1.4229e-02	  9.2160e-04	  3.8107e-04	  1.3186e-03	  4.4821e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1913e+00	  1.3439e-02	  5.4614e-04	  1.9429e-03	  2.3135e-03	  7.7068e-05	  1.4231e-02	  9.2222e-04	  3.8112e-04	  1.3202e-03	  4.4829e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1913e+00	  1.3441e-02	  5.4621e-04	  1.9434e-03	  2.3141e-03	  7.7063e-05	  1.4233e-02	  9.2282e-04	  3.8116e-04	  1.3217e-03	  4.4838e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1914e+00	  1.3443e-02	  5.4626e-04	  1.9439e-03	  2.3147e-03	  7.7058e-05	  1.4235e-02	  9.2340e-04	  3.8120e-04	  1.3231e-03	  4.4846e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1914e+00	  1.3444e-02	  5.4632e-04	  1.9443e-03	  2.3152e-03	  7.7053e-05	  1.4237e-02	  9.2396e-04	  3.8124e-04	  1.3245e-03	  4.4853e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1914e+00	  1.3446e-02	  5.4637e-04	  1.9448e-03	  2.3158e-03	  7.7049e-05	  1.4238e-02	  9.2450e-04	  3.8127e-04	  1.3259e-03	  4.4861e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1914e+00	  1.3447e-02	  5.4643e-04	  1.9452e-03	  2.3163e-03	  7.7045e-05	  1.4240e-02	  9.2502e-04	  3.8131e-04	  1.3272e-03	  4.4868e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1914e+00	  1.3449e-02	  5.4648e-04	  1.9457e-03	  2.3168e-03	  7.7041e-05	  1.4242e-02	  9.2552e-04	  3.8134e-04	  1.3285e-03	  4.4875e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
  7.1915e+00	  1.3450e-02	  5.4653e-04	  1.9461e-03	  2.3173e-03	  7.7037e-05	  1.4243e-02	  9.2601e-04	  3.8138e-04	  1.3297e-03	  4.4881e+03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
