          pH	          Na	           K	          Ca	          Mg	         PO4	          Cl	         SO4	         NH4	        HCO3	          sc	         FeS	      Pyrite	     Calcite	
  6.8761e+00	  9.9305e-03	  4.3282e-04	  5.1932e-03	  1.5725e-03	  8.1220e-06	  1.2472e-02	  8.2090e-04	  4.2270e-04	  4.2043e-04	  4.3129e+03	  6.8712e-02	  1.1564e-01	  0.0000e+00	
  6.8757e+00	  9.9401e-03	  4.3299e-04	  5.1937e-03	  1.5734e-03	  8.1387e-06	  1.2483e-02	  8.2196e-04	  4.2270e-04	  4.2107e-04	  4.3157e+03	  6.8687e-02	  1.1565e-01	  0.0000e+00	
  6.8752e+00	  9.9493e-03	  4.3315e-04	  5.1943e-03	  1.5742e-03	  8.1548e-06	  1.2493e-02	  8.2299e-04	  4.2270e-04	  4.2168e-04	  4.3183e+03	  6.8663e-02	  1.1566e-01	  0.0000e+00	
  6.8748e+00	  9.9582e-03	  4.3331e-04	  5.1948e-03	  1.5750e-03	  8.1703e-06	  1.2503e-02	  8.2398e-04	  4.2270e-04	  4.2227e-04	  4.3209e+03	  6.8640e-02	  1.1568e-01	  0.0000e+00	
  6.8743e+00	  9.9667e-03	  4.3346e-04	  5.1953e-03	  1.5758e-03	  8.1853e-06	  1.2512e-02	  8.2493e-04	  4.2270e-04	  4.2285e-04	  4.3235e+03	  6.8618e-02	  1.1569e-01	  0.0000e+00	
  6.8739e+00	  9.9750e-03	  4.3361e-04	  5.1958e-03	  1.5765e-03	  8.1999e-06	  1.2521e-02	  8.2585e-04	  4.2270e-04	  4.2340e-04	  4.3259e+03	  6.8597e-02	  1.1570e-01	  0.0000e+00	
  6.8735e+00	  9.9830e-03	  4.3375e-04	  5.1963e-03	  1.5772e-03	  8.2139e-06	  1.2530e-02	  8.2674e-04	  4.2270e-04	  4.2393e-04	  4.3282e+03	  6.8576e-02	  1.1571e-01	  0.0000e+00	
  6.8732e+00	  9.9908e-03	  4.3389e-04	  5.1968e-03	  1.5779e-03	  8.2274e-06	  1.2539e-02	  8.2760e-04	  4.2270e-04	  4.2445e-04	  4.3305e+03	  6.8556e-02	  1.1572e-01	  0.0000e+00	
  6.8728e+00	  9.9982e-03	  4.3402e-04	  5.1972e-03	  1.5785e-03	  8.2405e-06	  1.2547e-02	  8.2844e-04	  4.2270e-04	  4.2495e-04	  4.3327e+03	  6.8537e-02	  1.1573e-01	  0.0000e+00	
  6.8724e+00	  1.0005e-02	  4.3415e-04	  5.1976e-03	  1.5792e-03	  8.2532e-06	  1.2555e-02	  8.2924e-04	  4.2271e-04	  4.2543e-04	  4.3348e+03	  6.8519e-02	  1.1574e-01	  0.0000e+00	
